Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
669,molecules1,EDL111-052315,280.151108,1,280.151108,1,precursor,12.36,12185,1382,1
669,molecules1,EDL112-052315,280.151108,1,280.151108,1,precursor,12.2,7946,1444,1
669,molecules1,EDL113-052315,280.151108,1,280.151108,1,precursor,12.28,23811,5050,1
669,molecules1,EDL114-052315,280.151108,1,280.151108,1,precursor,12.38,7344,391,1
669,molecules1,EDL115-052315,280.151108,1,280.151108,1,precursor,12.38,10649,1137,1
669,molecules1,EDL116-052315,280.151108,1,280.151108,1,precursor,12.36,9732,1975,1
669,molecules1,EDL117-052315,280.151108,1,280.151108,1,precursor,12.32,30032,1649,1
669,molecules1,EDL118-052315,280.151108,1,280.151108,1,precursor,12.33,5602,858,1
669,molecules1,EDL119-052315,280.151108,1,280.151108,1,precursor,12.37,15326,1858,1
669,molecules1,EDL120-052315,280.151108,1,280.151108,1,precursor,12.34,13905,1341,1
669,molecules1,EDL121-052315,280.151108,1,280.151108,1,precursor,12.36,7453,1169,1
669,molecules1,EDL122-052315,280.151108,1,280.151108,1,precursor,12.27,784,27,1
669,molecules1,EDL123-052315,280.151108,1,280.151108,1,precursor,12.32,12544,2246,1
669,molecules1,EDL124-052315,280.151108,1,280.151108,1,precursor,12.31,3915,793,1
669,molecules1,EDL125-052315,280.151108,1,280.151108,1,precursor,12.37,9427,1891,1
669,molecules1,EDL81-052315,280.151108,1,280.151108,1,precursor,12.39,25055,4815,1
669,molecules1,EDL82-052315,280.151108,1,280.151108,1,precursor,12.24,24848,2148,1
669,molecules1,EDL83-052315,280.151108,1,280.151108,1,precursor,12.28,7040,1544,1
669,molecules1,EDL84-052315,280.151108,1,280.151108,1,precursor,12.3,6123,2162,1
669,molecules1,EDL85-052315,280.151108,1,280.151108,1,precursor,12.33,5061,1068,1
669,molecules1,EDL91-052315,280.151108,1,280.151108,1,precursor,12.35,17933,671,1
669,molecules1,EDL92-052315,280.151108,1,280.151108,1,precursor,12.39,2894,452,1
669,molecules1,EDL93-052315,280.151108,1,280.151108,1,precursor,12.32,812,442,1
669,molecules1,EDL94-052315,280.151108,1,280.151108,1,precursor,12.38,16757,1583,1
669,molecules1,EDL95-052315,280.151108,1,280.151108,1,precursor,12.4,5953,618,1
669,molecules1,EDL96-052315,280.151108,1,280.151108,1,precursor,12.32,2254,1776,1
669,molecules1,EDL97-052315,280.151108,1,280.151108,1,precursor,12.39,1831,1230,1
669,molecules1,EDL98-052315,280.151108,1,280.151108,1,precursor,12.34,7879,1326,1
669,molecules1,EDL99-052315,280.151108,1,280.151108,1,precursor,12.29,9118,1378,1
669,molecules1,ELL11-052315,280.151108,1,280.151108,1,precursor,12.34,8966,900,1
669,molecules1,ELL12-052315,280.151108,1,280.151108,1,precursor,12.39,19138,1542,1
669,molecules1,ELL13-052315,280.151108,1,280.151108,1,precursor,12.38,25706,813,1
669,molecules1,ELL14-052315,280.151108,1,280.151108,1,precursor,12.34,20076,1386,1
669,molecules1,ELL15-052315,280.151108,1,280.151108,1,precursor,12.37,21304,1172,1
669,molecules1,ELL21-052315,280.151108,1,280.151108,1,precursor,12.36,23280,572,1
669,molecules1,ELL22-052315,280.151108,1,280.151108,1,precursor,12.31,37493,1992,1
669,molecules1,ELL23-052315,280.151108,1,280.151108,1,precursor,12.36,11674,1547,1
669,molecules1,ELL24-052315,280.151108,1,280.151108,1,precursor,12.35,47760,1659,1
669,molecules1,ELL25-052315,280.151108,1,280.151108,1,precursor,12.38,25623,1949,1
669,molecules1,ELL26-052315,280.151108,1,280.151108,1,precursor,12.37,13187,330,1
669,molecules1,ELL27-052315,280.151108,1,280.151108,1,precursor,12.32,9495,1996,1
669,molecules1,ELL28-052315,280.151108,1,280.151108,1,precursor,12.37,7943,1252,1
669,molecules1,ELL29-052315,280.151108,1,280.151108,1,precursor,12.36,5700,715,1
669,molecules1,ELL30-052315,280.151108,1,280.151108,1,precursor,12.34,10114,1143,1
669,molecules1,ELL31-052315,280.151108,1,280.151108,1,precursor,12.37,18452,671,1
669,molecules1,ELL32-052315,280.151108,1,280.151108,1,precursor,12.37,2452,1318,1
669,molecules1,ELL33-052315,280.151108,1,280.151108,1,precursor,12.31,11394,2918,1
669,molecules1,ELL34-052315,280.151108,1,280.151108,1,precursor,12.35,27633,2959,1
669,molecules1,ELL35-052315,280.151108,1,280.151108,1,precursor,12.27,3688,3289,1
669,molecules1,ELL36-052315,280.151108,1,280.151108,1,precursor,12.29,3540,803,1
669,molecules1,ELL37-052315,280.151108,1,280.151108,1,precursor,12.25,1565,2577,1
669,molecules1,ELL38-052315,280.151108,1,280.151108,1,precursor,12.27,7265,506,1
669,molecules1,ELL39-052315,280.151108,1,280.151108,1,precursor,12.39,9511,1774,1
669,molecules1,ELL40-052315,280.151108,1,280.151108,1,precursor,12.28,6702,1392,1
669,molecules1,ELL41-052315,280.151108,1,280.151108,1,precursor,12.35,18492,1792,1
669,molecules1,ELL42-052315,280.151108,1,280.151108,1,precursor,12.4,17314,3021,1
669,molecules1,ELL43-052315,280.151108,1,280.151108,1,precursor,12.3,6595,1502,1
669,molecules1,ELL44-052315,280.151108,1,280.151108,1,precursor,12.38,4544,2771,1
669,molecules1,ELL45-052315,280.151108,1,280.151108,1,precursor,12.32,9744,1683,1
669,molecules1,ELL46-052315,280.151108,1,280.151108,1,precursor,12.35,14225,532,1
669,molecules1,ELL47-052315,280.151108,1,280.151108,1,precursor,12.38,10700,1309,1
669,molecules1,ELL48-052315,280.151108,1,280.151108,1,precursor,12.37,17275,622,1
669,molecules1,ELL49-052315,280.151108,1,280.151108,1,precursor,12.31,32403,2095,1
669,molecules1,ELL50-052315,280.151108,1,280.151108,1,precursor,12.36,7961,1500,1
669,molecules1,ELL51-052315,280.151108,1,280.151108,1,precursor,12.38,9235,1403,1
669,molecules1,ELL52-052315,280.151108,1,280.151108,1,precursor,12.35,12308,1148,1
669,molecules1,ELL53-052315,280.151108,1,280.151108,1,precursor,12.28,18693,1668,1
669,molecules1,ELL54-052315,280.151108,1,280.151108,1,precursor,12.35,15018,924,1
669,molecules1,ELL55-052315,280.151108,1,280.151108,1,precursor,12.29,10441,1727,1
669,molecules1,HCHu01-052315,280.151108,1,280.151108,1,precursor,12.39,1287,909,1
669,molecules1,HCHu02-052315,280.151108,1,280.151108,1,precursor,12.43,432,957,1
669,molecules1,HCHu03-052315,280.151108,1,280.151108,1,precursor,12.52,1122,1753,1
669,molecules1,HCHu04-052315,280.151108,1,280.151108,1,precursor,12.25,1829,1161,1
669,molecules1,HCHu05-052315,280.151108,1,280.151108,1,precursor,12.2,869,379,1
669,molecules1,HCHu06-052315,280.151108,1,280.151108,1,precursor,12.3,4021,3987,1
669,molecules1,HCHu07-052315,280.151108,1,280.151108,1,precursor,12.17,1823,78,1
669,molecules1,HCHu08-052315,280.151108,1,280.151108,1,precursor,12.33,729,1676,1
669,molecules1,HCW01-052315,280.151108,1,280.151108,1,precursor,12.25,591,279,1
669,molecules1,HCW02-052315,280.151108,1,280.151108,1,precursor,12.41,1835,1152,1
669,molecules1,HCW03-052315,280.151108,1,280.151108,1,precursor,12.29,1159,865,1
669,molecules1,HCW04-052315,280.151108,1,280.151108,1,precursor,12.26,1118,443,1
669,molecules1,HCW05-052315,280.151108,1,280.151108,1,precursor,12.39,2094,1469,1
669,molecules1,HCW06-052315,280.151108,1,280.151108,1,precursor,12.31,1665,1252,1
669,molecules1,HCW07-052315,280.151108,1,280.151108,1,precursor,12.36,1261,518,1
669,molecules1,HCW08-052315,280.151108,1,280.151108,1,precursor,12.25,543,350,1
669,molecules1,HCW09-052315,280.151108,1,280.151108,1,precursor,12.33,840,366,1
669,molecules1,HCW10-052315,280.151108,1,280.151108,1,precursor,12.36,1703,1103,1
669,molecules1,HCW14-052315,280.151108,1,280.151108,1,precursor,12.27,745,563,1
669,molecules1,HCW15-052315,280.151108,1,280.151108,1,precursor,12.21,809,460,1
669,molecules1,HCW16-052315,280.151108,1,280.151108,1,precursor,12.3,792,989,1
669,molecules1,HCW17-052315,280.151108,1,280.151108,1,precursor,12.36,2367,534,1
669,molecules1,HCW18-052315,280.151108,1,280.151108,1,precursor,12.29,815,187,1
669,molecules1,HCW19-052315,280.151108,1,280.151108,1,precursor,12.24,635,1450,1
669,molecules1,HCW47-052315,280.151108,1,280.151108,1,precursor,12.42,1837,853,1
669,molecules1,HCW48-052315,280.151108,1,280.151108,1,precursor,12.27,663,535,1
669,molecules1,HCW49-052315,280.151108,1,280.151108,1,precursor,12.28,678,440,1
669,molecules1,HCW50-052315,280.151108,1,280.151108,1,precursor,12.24,1211,575,1
669,molecules1,HCW51-052315,280.151108,1,280.151108,1,precursor,12.27,1121,654,1
669,molecules1,HCW52-052315,280.151108,1,280.151108,1,precursor,12.29,2591,2672,1
669,molecules1,HCW53-052315,280.151108,1,280.151108,1,precursor,12.26,1226,484,1
669,molecules1,HCW54-052315,280.151108,1,280.151108,1,precursor,12.27,2285,1049,1
669,molecules1,HCW55-052315,280.151108,1,280.151108,1,precursor,12.25,869,373,1
669,molecules1,HCW56-052315,280.151108,1,280.151108,1,precursor,12.29,699,226,1
669,molecules1,HCW57-052315,280.151108,1,280.151108,1,precursor,12.32,539,1006,1
669,molecules1,HCW58-052315,280.151108,1,280.151108,1,precursor,12.29,443,552,1
669,molecules1,HCW59-052315,280.151108,1,280.151108,1,precursor,12.31,982,1124,1
669,molecules1,HCW60-052315,280.151108,1,280.151108,1,precursor,12.36,1108,95,1
669,molecules1,EDL126-022315,280.151108,1,280.151108,1,precursor,12.31,12716,3959,1
669,molecules1,EDL127-022315,280.151108,1,280.151108,1,precursor,12.21,14976,1481,1
669,molecules1,EDL128-022315,280.151108,1,280.151108,1,precursor,12.23,31673,9277,1
669,molecules1,EDL129-022315,280.151108,1,280.151108,1,precursor,12.24,10043,4796,1
669,molecules1,EDL130-022315,280.151108,1,280.151108,1,precursor,12.29,58930,7755,1
669,molecules1,EDL131-022315,280.151108,1,280.151108,1,precursor,12.32,12550,3601,1
669,molecules1,EDL132-022315,280.151108,1,280.151108,1,precursor,12.3,20405,5135,1
669,molecules1,EDL133,280.151108,1,280.151108,1,precursor,12.33,35995,3569,1
669,molecules1,EDL134-022315,280.151108,1,280.151108,1,precursor,12.23,14029,3931,1
669,molecules1,EDL135-022315,280.151108,1,280.151108,1,precursor,12.3,53293,5519,1
669,molecules1,EDL136-022315,280.151108,1,280.151108,1,precursor,12.32,5537,849,1
669,molecules1,EDL137-022315,280.151108,1,280.151108,1,precursor,12.3,758,1363,1
669,molecules1,EDL138-022315,280.151108,1,280.151108,1,precursor,12.24,9911,1936,1
669,molecules1,EDL139-022315,280.151108,1,280.151108,1,precursor,12.32,14070,3345,1
669,molecules1,EDL140-022315,280.151108,1,280.151108,1,precursor,12.22,69135,8176,1
669,molecules1,EDL71-022315,280.151108,1,280.151108,1,precursor,12.34,13117,3934,1
669,molecules1,EDL72-022315,280.151108,1,280.151108,1,precursor,12.31,23317,6246,1
669,molecules1,EDL73-022315,280.151108,1,280.151108,1,precursor,12.2,15990,6030,1
669,molecules1,EDL74-022315,280.151108,1,280.151108,1,precursor,12.27,94473,11573,1
669,molecules1,EDL75-022315,280.151108,1,280.151108,1,precursor,12.33,21649,3765,1
669,molecules1,EDL76-022315,280.151108,1,280.151108,1,precursor,12.25,3531,1538,1
669,molecules1,EDL77-022315,280.151108,1,280.151108,1,precursor,12.23,1524,2473,1
669,molecules1,EDL78-022315,280.151108,1,280.151108,1,precursor,12.26,4884,3984,1
669,molecules1,EDL79-022315,280.151108,1,280.151108,1,precursor,12.32,14894,4020,1
669,molecules1,EDL80-022315,280.151108,1,280.151108,1,precursor,12.32,702,795,1
669,molecules1,EDL86-022315,280.151108,1,280.151108,1,precursor,12.3,21629,4393,1
669,molecules1,EDL87,280.151108,1,280.151108,1,precursor,12.34,6460,2427,1
669,molecules1,EDL88-022315,280.151108,1,280.151108,1,precursor,12.33,4654,4451,1
669,molecules1,EDL89-022315,280.151108,1,280.151108,1,precursor,12.31,15769,2029,1
669,molecules1,EDL90-022315,280.151108,1,280.151108,1,precursor,12.27,30321,2595,1
669,molecules1,ELL01-022315,280.151108,1,280.151108,1,precursor,12.22,28418,2801,1
669,molecules1,ELL02-022315,280.151108,1,280.151108,1,precursor,12.23,46897,5951,1
669,molecules1,ELL03-022315,280.151108,1,280.151108,1,precursor,12.23,69671,5596,1
669,molecules1,ELL04-022315,280.151108,1,280.151108,1,precursor,12.31,31347,4110,1
669,molecules1,ELL05-022315,280.151108,1,280.151108,1,precursor,12.31,93895,6930,1
669,molecules1,ELL06-022315,280.151108,1,280.151108,1,precursor,12.2,93965,14462,1
669,molecules1,ELL07-022315,280.151108,1,280.151108,1,precursor,12.34,7852,2149,1
669,molecules1,ELL08-022315,280.151108,1,280.151108,1,precursor,12.34,6337,1302,1
669,molecules1,ELL09-022315,280.151108,1,280.151108,1,precursor,12.25,22081,5888,1
669,molecules1,ELL10-022315,280.151108,1,280.151108,1,precursor,12.23,52251,3446,1
669,molecules1,ELL16-022315,280.151108,1,280.151108,1,precursor,12.31,72074,4353,1
669,molecules1,ELL17-022315,280.151108,1,280.151108,1,precursor,12.29,39957,2420,1
669,molecules1,ELL18-022315,280.151108,1,280.151108,1,precursor,12.26,53880,2400,1
669,molecules1,ELL19-022315,280.151108,1,280.151108,1,precursor,12.23,124200,5930,1
669,molecules1,ELL20-022315,280.151108,1,280.151108,1,precursor,12.3,95416,3968,1
669,molecules1,ELL56-022315,280.151108,1,280.151108,1,precursor,12.31,23194,5784,1
669,molecules1,ELL57-022315,280.151108,1,280.151108,1,precursor,12.31,22311,4261,1
669,molecules1,ELL58-022315,280.151108,1,280.151108,1,precursor,12.25,1689,2266,1
669,molecules1,ELL59-022315,280.151108,1,280.151108,1,precursor,12.19,8414,2283,1
669,molecules1,ELL60-022315,280.151108,1,280.151108,1,precursor,12.26,1955,2316,1
669,molecules1,ELL61-022315,280.151108,1,280.151108,1,precursor,12.31,7416,2167,1
669,molecules1,ELL62-022315,280.151108,1,280.151108,1,precursor,12.29,3839,1484,1
669,molecules1,ELL63-022315,280.151108,1,280.151108,1,precursor,12.37,4469,1431,1
669,molecules1,ELL64-022315,280.151108,1,280.151108,1,precursor,12.3,1815,1518,1
669,molecules1,ELL65-022315,280.151108,1,280.151108,1,precursor,12.28,2150,735,1
669,molecules1,ELL66-022315,280.151108,1,280.151108,1,precursor,12.32,1554,2242,1
669,molecules1,ELL67-022315,280.151108,1,280.151108,1,precursor,12.3,3691,3058,1
669,molecules1,ELL68-022315,280.151108,1,280.151108,1,precursor,12.23,6981,3813,1
669,molecules1,ELL69-022315,280.151108,1,280.151108,1,precursor,12.2,3689,1319,1
669,molecules1,ELL70-022315,280.151108,1,280.151108,1,precursor,12.27,1756,592,1
669,molecules1,HCN01-022315,280.151108,1,280.151108,1,precursor,12.27,2757,2007,1
669,molecules1,HCN02-022315,280.151108,1,280.151108,1,precursor,12.26,2200,2025,1
669,molecules1,HCN03-022315,280.151108,1,280.151108,1,precursor,12.15,3023,2547,1
669,molecules1,HCN04-022315,280.151108,1,280.151108,1,precursor,12.31,3878,1678,1
669,molecules1,HCN05-022315,280.151108,1,280.151108,1,precursor,12.33,2724,1394,1
669,molecules1,HCN06-022315,280.151108,1,280.151108,1,precursor,12.41,3275,1821,1
669,molecules1,HCN07-022315,280.151108,1,280.151108,1,precursor,12.26,709,887,1
669,molecules1,HCN08-022315,280.151108,1,280.151108,1,precursor,12.3,1741,771,1
669,molecules1,HCN09-022315,280.151108,1,280.151108,1,precursor,12.36,2638,565,1
669,molecules1,HCN10-022315,280.151108,1,280.151108,1,precursor,12.28,1356,1051,1
669,molecules1,HCN11-022315,280.151108,1,280.151108,1,precursor,12.23,1468,1056,1
669,molecules1,HCN12-022315,280.151108,1,280.151108,1,precursor,12.27,1133,1453,1
669,molecules1,HCN13-022315,280.151108,1,280.151108,1,precursor,12.35,1529,1338,1
669,molecules1,HCN14-022315,280.151108,1,280.151108,1,precursor,12.24,1981,838,1
669,molecules1,HCN15-022315,280.151108,1,280.151108,1,precursor,12.28,1897,1716,1
669,molecules1,HCN16-022315,280.151108,1,280.151108,1,precursor,12.36,2431,3587,1
669,molecules1,HCN17-022315,280.151108,1,280.151108,1,precursor,12.3,918,1723,1
669,molecules1,HCN18,280.151108,1,280.151108,1,precursor,12.3,2574,1096,1
669,molecules1,HCN19-022315,280.151108,1,280.151108,1,precursor,12.29,1711,1172,1
669,molecules1,HCN20,280.151108,1,280.151108,1,precursor,12.33,3702,2296,1
669,molecules1,HCN21-022315,280.151108,1,280.151108,1,precursor,12.27,1299,1066,1
669,molecules1,HCN22-022315,280.151108,1,280.151108,1,precursor,12.26,1262,706,1
669,molecules1,HCN23-022315,280.151108,1,280.151108,1,precursor,12.22,2987,2124,1
669,molecules1,HCN24-022315,280.151108,1,280.151108,1,precursor,12.28,1292,1244,1
669,molecules1,HCN25-022315,280.151108,1,280.151108,1,precursor,12.34,1743,4478,1
669,molecules1,HCN28-022315,280.151108,1,280.151108,1,precursor,12.28,588,620,1
669,molecules1,HCN29-022315,280.151108,1,280.151108,1,precursor,12.27,1506,2729,1
669,molecules1,HCN30-022315,280.151108,1,280.151108,1,precursor,12.27,1597,1466,1
669,molecules1,HCW11-022315,280.151108,1,280.151108,1,precursor,12.28,1463,1127,1
669,molecules1,HCW12-022315,280.151108,1,280.151108,1,precursor,12.3,655,1066,1
669,molecules1,HCW13-022315,280.151108,1,280.151108,1,precursor,12.33,1049,844,1
669,molecules1,HCW20-022315,280.151108,1,280.151108,1,precursor,12.36,1514,1051,1
669,molecules1,HCW21-022315,280.151108,1,280.151108,1,precursor,12.32,488,953,1
669,molecules1,HCW22-022315,280.151108,1,280.151108,1,precursor,12.32,1064,1863,1
669,molecules1,HCW23-022315,280.151108,1,280.151108,1,precursor,12.31,1829,1743,1
669,molecules1,HCW24-022315,280.151108,1,280.151108,1,precursor,12.31,2236,1647,1
669,molecules1,HCW25-022315,280.151108,1,280.151108,1,precursor,12.24,1690,2881,1
669,molecules1,HCW26-022315,280.151108,1,280.151108,1,precursor,12.31,497,666,1
669,molecules1,HCW27-022315,280.151108,1,280.151108,1,precursor,12.27,1354,1217,1
669,molecules1,HCW28-022315,280.151108,1,280.151108,1,precursor,12.29,474,724,1
669,molecules1,HCW29-022315,280.151108,1,280.151108,1,precursor,12.32,3354,2075,1
669,molecules1,HCW30-022315g,280.151108,1,280.151108,1,precursor,12.22,1701,3325,1
669,molecules1,HCW31,280.151108,1,280.151108,1,precursor,12.27,1862,1417,1
669,molecules1,HCW32-022315,280.151108,1,280.151108,1,precursor,12.2,5167,1959,1
669,molecules1,HCW33-022315,280.151108,1,280.151108,1,precursor,12.28,1288,1570,1
669,molecules1,HCW34-022315,280.151108,1,280.151108,1,precursor,12.37,2309,301,1
669,molecules1,HCW35-022315,280.151108,1,280.151108,1,precursor,12.27,1776,910,1
669,molecules1,HCW36-022315,280.151108,1,280.151108,1,precursor,12.26,6755,3486,1
669,molecules1,HCW37-022315,280.151108,1,280.151108,1,precursor,12.29,1500,989,1
669,molecules1,HCW38-022315,280.151108,1,280.151108,1,precursor,12.3,612,593,1
669,molecules1,HCW39-022315,280.151108,1,280.151108,1,precursor,12.24,2126,2796,1
669,molecules1,HCW40-022315,280.151108,1,280.151108,1,precursor,12.3,1216,780,1
669,molecules1,HCW41-022315,280.151108,1,280.151108,1,precursor,12.17,730,5754,1
669,molecules1,HCW42-022315,280.151108,1,280.151108,1,precursor,12.3,3709,2480,1
669,molecules1,HCW43,280.151108,1,280.151108,1,precursor,12.23,3175,1186,1
669,molecules1,HCW44-022315,280.151108,1,280.151108,1,precursor,12.34,1493,703,1
669,molecules1,HCW45-022315,280.151108,1,280.151108,1,precursor,12.27,6013,3354,1
669,molecules1,HCW46-022315,280.151108,1,280.151108,1,precursor,12.33,1012,796,1
4093,molecules1,EDL108-052315,803.571864,1,803.571864,1,precursor,18.95,1073,2112,1
4093,molecules1,EDL100-052315,803.571864,1,803.571864,1,precursor,18.82,3861,3530,1
4093,molecules1,EDL101-052315,803.571864,1,803.571864,1,precursor,18.77,9395,4984,1
4093,molecules1,EDL102-052315,803.571864,1,803.571864,1,precursor,18.9,1176,2651,1
4093,molecules1,EDL103-052315,803.571864,1,803.571864,1,precursor,18.88,4075,4410,1
4093,molecules1,EDL104-052315,803.571864,1,803.571864,1,precursor,18.95,330,294,1
4093,molecules1,EDL105-052315,803.571864,1,803.571864,1,precursor,18.81,8207,4582,1
4093,molecules1,EDL106-052315,803.571864,1,803.571864,1,precursor,18.92,3941,3256,1
4093,molecules1,EDL107-052315,803.571864,1,803.571864,1,precursor,18.94,3059,2501,1
4093,molecules1,EDL109-052315,803.571864,1,803.571864,1,precursor,18.82,1515,904,1
4093,molecules1,EDL110-052315,803.571864,1,803.571864,1,precursor,18.98,2765,1882,1
